"","GEOID","elevation"
"1208","2701162",1354.99
"1209","2766136",1148.29
"1210","2743144",688.98
"1211","2769844",994.09
"1212","2702548",1151.57
"1213","2759152",1391.08
"1214","2864920",295.28
"1215","2877480",498.69
"1216","2852880",482.28
"1217","2928324",1023.62
"1218","2980350",882.55
"1219","2939566",767.72
"1220","2901054",1033.46
"1221","2960986",1003.94
"1222","3072175",3353.02
"1223","3103600",1538.71
"1224","3117530",1896.33
"1225","3151770",1122.05
"1226","3152540",1279.53
"1227","3405440",167.32
"1228","3453040",360.89
"1229","3612144",784.12
"1230","3616573",429.79
"1231","3620379",6.56
"1232","3631291",757.87
"1233","3661621",370.73
"1234","3736080",295.28
"1235","3742620",190.29
"1236","3749460",95.14
"1237","3830580",1564.96
"1238","3947138",1230.31
"1239","3953102",1056.43
"1240","3910436",1200.79
"1241","3983468",1066.27
"1242","3924598",1040.03
"1243","3961182",915.35
"1244","3940544",853.02
"1245","4070800",1128.61
"1246","4052450",1243.44
"1247","4030200",3277.56
"1248","4001350",1315.62
"1249","4117300",2601.71
"1250","4278448",1404.2
"1251","4253920",534.78
"1252","4207976",895.67
"1253","4246568",1502.62
"1254","4285728",800.52
"1255","4229432",918.64
"1256","4512655",154.2
"1257","4562080",370.73
"1258","4672820",1345.14
"1259","4636460",1574.8
"1260","4621260",1568.24
"1261","4724240",469.16
"1262","4717340",511.81
"1263","4712380",1072.83
"1264","4833428",636.48
"1265","4831628",1158.14
"1266","4867496",734.91
"1267","4807144",318.24
"1268","4846260",492.13
"1269","4803540",3392.39
"1270","4850496",3746.72
"1271","4849272",462.6
"1272","4857968",3648.29
"1273","4930130",4517.72
"1274","5041200",1250
"1275","5128544",2434.38
"1276","5108120",49.21
"1277","5323970",347.77
"1278","5409796",2500
"1279","5507250",928.48
"1280","5568100",925.2
"1281","5589625",1003.94
"1282","5554675",1118.77
"1283","5539150",1138.45
"1284","5546600",915.35
"1285","5559475",889.11
"1286","1226075",114.83
"1287","1305708",239.5
"1288","1745369",620.08
"1289","1715469",813.65
"1290","1815634",718.5
"1291","1848474",462.6
"1292","1805896",1105.64
"1293","1885886",662.73
"1294","2069800",1745.41
"1295","2625980",741.47
"1296","2732012",1118.77
"1297","2934210",908.79
"1298","2723354",1210.63
"1299","2954848",1007.22
"1300","2948098",951.44
"1301","2919198",649.61
"1302","3108675",2106.3
"1303","3973698",974.41
"1304","4011750",1305.77
"1305","4000450",941.6
"1306","4240272",1430.45
"1307","4609260",3136.48
"1308","4605620",2739.5
"1309","4807396",1000.66
"1310","4817948",1492.78
"1311","5119600",45.93
"1312","5527950",967.85
"1313","3771240",16.4
"1314","1717289",508.53
"1315","1852002",990.81
"1316","1850526",505.25
"1317","2017225",2965.88
"1318","2709280",1384.51
"1319","2709802",1315.62
"1320","2862560",452.76
"1321","2956432",259.19
"1322","3582570",5948.16
"1323","3822340",1512.47
"1324","3935210",1059.71
"1325","4280640",1791.34
"1326","4608820",1673.23
"1327","5380150",164.04
"1328","0626000",32.81
"1329","0640130",2349.08
"1330","1270075",0
"1331","1271000",72.18
"1332","1259750",13.12
"1333","1752805",764.44
"1334","1852398",574.15
"1335","1871486",790.68
"1336","2117848",698.82
"1337","2630260",639.76
"1338","0137864",741.47
"1339","3430390",-9.84
"1340","3642147",370.73
"1341","3712000",705.38
"1342","3964766",613.52
"1343","0156400",807.09
"1344","4806128",36.09
"1345","5377630",-3.28
"1346","0164776",226.38
"1347","0415500",1414.04
"1348","0410530",1371.39
"1349","0423620",6850.39
"1350","0523140",200.13
"1351","0524010",715.22
"1352","0563110",252.62
"1353","0576250",351.05
"1354","0613882",666.01
"1355","0839965",3471.13
"1356","1054050",36.09
"1357","1276525",32.81
"1358","1371492",987.53
"1359","1321380",797.24
"1360","1302256",416.67
"1361","1300660",285.43
"1362","1320288",734.91
"1363","1615490",7109.58
"1364","1756926",524.93
"1365","1739532",656.17
"1366","1718537",790.68
"1367","1760872",538.06
"1368","1701242",669.29
"1369","1726662",731.63
"1370","1728807",741.47
"1371","1750062",830.05
"1372","1810270",492.13
"1373","1884968",479
"1374","1883564",475.72
"1375","1819756",941.6
"1376","1878776",836.61
"1377","1961815",1092.52
"1378","1925725",997.38
"1379","1920125",1056.43
"1380","1922215",1190.94
"1381","1969915",1003.94
"1382","1904240",1099.08
"1383","2036550",1784.78
"1384","2047150",2572.18
"1385","2057850",1866.8
"1386","2064100",1935.7
"1387","2078100",1089.24
"1388","2021350",2004.59
"1389","2107012",1473.1
"1390","2142094",666.01
"1391","2149800",659.45
"1392","2216830",147.64
"1393","2248260",78.74
"1394","2229010",193.57
"1395","2208535",118.11
"1396","2660840",977.69
"1397","2640960",1190.94
"1398","2682450",1017.06
"1399","2669640",757.87
"1400","2720420",944.88
"1401","2756554",915.35
"1402","2742362",1095.8
"1403","2766982",1046.59
"1404","2748130",1263.12
"1405","2874760",190.29
"1406","2802140",580.71
"1407","2808460",380.58
"1408","2800100",377.3
"1409","2909424",777.56
"1410","2961418",807.09
"1411","2940142",695.54
"1412","2975130",980.97
"1413","2960842",1030.18
"1414","3062200",2562.34
"1415","3112280",1289.37
"1416","3109865",1555.12
"1417","3112770",1263.12
"1418","3118615",2063.65
"1419","3126630",1177.82
"1420","3475890",685.7
"1421","3437560",19.69
"1422","3547080",5928.48
"1423","3605639",104.99
"1424","3627529",1062.99
"1425","3635474",597.11
"1426","3667510",931.76
"1427","3627221",1476.38
"1428","3742640",446.19
"1429","3713460",62.34
"1430","3807200",1709.32
"1431","3807180",1587.93
"1432","3850420",813.65
"1433","3968042",593.83
"1434","3919750",685.7
"1435","3956322",846.46
"1436","3975980",833.33
"1437","3910296",958.01
"1438","4009950",990.81
"1439","4078650",898.95
"1440","4003050",761.15
"1441","4029150",843.18
"1442","4062200",616.8
"1443","4061550",715.22
"1444","4266440",1368.11
"1445","4238160",1420.6
"1446","4220328",971.13
"1447","4214656",1564.96
"1448","4209528",1299.21
"1449","4200116",547.9
"1450","4255136",1062.99
"1451","4534495",39.37
"1452","4564465",108.27
"1453","4643860",2283.46
"1454","4627420",1761.81
"1455","4664300",1302.49
"1456","4763800",314.96
"1457","4721420",761.15
"1458","4770820",308.4
"1459","4876000",554.46
"1460","4811428",764.44
"1461","4871180",3500.66
"1462","4835816",1696.19
"1463","4832576",3664.7
"1464","4857044",980.97
"1465","4805084",390.42
"1466","4879948",656.17
"1467","4856640",688.98
"1468","4803084",3641.73
"1469","4927490",4911.42
"1470","5115112",39.37
"1471","5333560",2155.51
"1472","5466652",2700.13
"1473","5420500",1692.91
"1474","5475172",2414.7
"1475","5553950",1138.45
"1476","5560250",898.95
"1477","5558575",1164.7
"1478","1324796",193.57
"1479","1364596",213.25
"1480","1751661",429.79
"1481","1941385",1240.16
"1482","1960420",1145.01
"1483","2038400",931.76
"1484","2008475",1053.15
"1485","2159322",505.25
"1486","2650620",1148.29
"1487","2765344",1207.35
"1488","2861160",305.12
"1489","2917650",623.36
"1490","3112455",1519.03
"1491","3482720",52.49
"1492","3407300",790.68
"1493","3860380",1528.87
"1494","3957792",711.94
"1495","4035300",636.48
"1496","4064000",1066.27
"1497","4041350",1017.06
"1498","4259054",1430.45
"1499","4774640",462.6
"1500","4856672",570.87
"1501","4924410",4872.05
"1502","5436460",2303.15
"1503","0570340",213.25
"1504","1312232",357.61
"1505","1853496",534.78
"1506","1805374",669.29
"1507","1982380",1187.66
"1508","2003025",1804.46
"1509","2038800",1417.32
"1510","2172770",577.43
"1511","2708902",1282.81
"1512","2767090",1066.27
"1513","2981106",807.09
"1514","3131780",2654.2
"1515","3121660",3005.25
"1516","3750540",85.3
"1517","3755340",150.92
"1518","3919694",935.04
"1519","4262280",1220.47
"1520","4279424",1594.49
"1521","4663700",1893.04
"1522","5062950",898.95
"1523","5620690",6437.01
"1524","3130310",1820.87
"1525","4221712",977.69
"1526","0606567",95.14
"1527","2518840",39.37
"1528","2633440",666.01
"1529","5301430",150.92
"1530","5332125",321.52
"1531","0260460",1574.8
"1532","0437935",3982.94
"1533","0412910",3923.88
"1534","0472280",1522.31
"1535","0469130",1295.93
"1536","0633504",170.6
"1537","0662625",367.45
"1538","0629070",423.23
"1539","0641880",2933.07
"1540","0941238",862.86
"1541","1266425",111.55
"1542","1273950",22.97
"1543","1275275",29.53
"1544","1359080",872.7
"1545","1745109",715.22
"1546","1730510",465.88
"1547","1843632",600.39
"1548","1860696",666.01
"1549","1874780",711.94
"1550","1962175",928.48
"1551","2051810",1299.21
"1552","0562120",370.73
"1553","2431025",429.79
"1554","2484225",9.84
"1555","2652720",754.59
"1556","2641720",1289.37
"1557","2724434",1410.76
"1558","2815420",200.13
"1559","2919144",252.62
"1560","2975994",1036.75
"1561","3064675",3579.4
"1562","3022655",3595.8
"1563","3378340",597.11
"1564","3475145",524.93
"1565","3459730",334.65
"1566","3581775",7582.02
"1567","3555900",7562.34
"1568","3651495",91.86
"1569","3624625",1505.91
"1570","3629520",915.35
"1571","0683108",114.83
"1572","3807620",938.32
"1573","3957876",951.44
"1574","4005450",567.59
"1575","4048100",1292.65
"1576","4270608",1551.84
"1577","4219232",393.7
"1578","4222352",547.9
"1579","4240072",1820.87
"1580","4227656",518.37
"1581","4225424",620.08
"1582","4512430",538.06
"1583","4668580",2703.41
"1584","4633380",1387.8
"1585","4807642",226.38
"1586","4875614",29.53
"1587","4849314",393.7
"1588","4873526",26.25
"1589","4860290",187.01
"1590","4921880",6013.78
"1591","5028825",1161.42
"1592","5171216",295.28
"1593","5135640",1200.79
"1594","5105256",2562.34
"1595","5417380",1145.01
"1596","5410876",1282.81
"1597","5542050",1286.09
"1598","5612860",5436.35
"1599","1502832",629.92
"1600","1841706",574.15
"1601","2163426",449.48
"1602","2646800",580.71
"1603","2935180",967.85
"1604","3080275",3907.48
"1605","3539450",4770.34
"1606","3718300",232.94
"1607","4013800",1758.53
"1608","4166385",3996.06
"1609","4203096",1033.46
"1610","4512925",49.21
"1611","4853946",164.04
"1612","4840000",193.57
"1613","4814290",295.28
"1614","5472292",1935.7
"1615","2906247",1003.94
"1616","1579250",515.09
"1617","1878380",836.61
"1618","3060475",4314.3
"1619","3036333",2788.71
"1620","4821958",187.01
"1621","5419492",1994.75
"1622","0671000",433.07
"1623","2314800",-9.84
"1624","2560295",39.37
"1625","0105140",757.87
"1626","0470240",2608.27
"1627","0411160",3083.99
"1628","0438950",2713.25
"1629","0418490",6538.71
"1630","0500730",452.76
"1631","0648916",55.77
"1632","0629112",839.9
"1633","0678176",4842.52
"1634","0601164",203.41
"1635","0606728",255.91
"1636","0649600",2965.88
"1637","0850026",5935.04
"1638","1276740",32.81
"1639","1265525",16.4
"1640","1228937",13.12
"1641","1381208",377.3
"1642","1580000",721.78
"1643","1776017",659.45
"1644","1710747",761.15
"1645","1862154",561.02
"1646","1868418",839.9
"1647","2275740",6.56
"1648","2258150",104.99
"1649","2339265",633.2
"1650","2412075",203.41
"1651","2487000",78.74
"1652","2610300",738.19
"1653","2739394",1292.65
"1654","2831740",219.82
"1655","2952130",938.32
"1656","2956126",905.51
"1657","3039175",7673.88
"1658","3045179",2857.61
"1659","3036925",3129.92
"1660","3449200",45.93
"1661","3438296",72.18
"1662","3460390",1017.06
"1663","3515560",4120.73
"1664","3605188",462.6
"1665","3651396",52.49
"1666","3714600",259.19
"1667","3970072",1020.34
"1668","4033650",925.2
"1669","4000350",711.94
"1670","4105300",4648.95
"1671","4251008",416.67
"1672","4249960",1410.76
"1673","4222776",1984.91
"1674","4263160",646.33
"1675","4207688",948.16
"1676","4243496",334.65
"1677","4515220",725.07
"1678","4663452",1702.76
"1679","0612216",6564.96
"1680","4826280",2680.45
"1681","0653503",383.86
"1682","4862132",912.07
"1683","5049450",656.17
"1684","0858785",7529.53
"1685","5108675",22.97
"1686","5124208",1272.97
"1687","5333890",65.62
"1688","5302025",3595.8
"1689","5409100",1145.01
"1690","5535000",813.65
"1691","1563650",413.39
"1692","1765130",561.02
"1693","1703987",597.11
"1694","1879604",623.36
"1695","2017675",931.76
"1696","2477925",462.6
"1697","2680720",925.2
"1698","3559950",5052.49
"1699","3638253",39.37
"1700","3817620",1391.08
"1701","4039400",4452.1
"1702","4714520",446.19
"1703","4859612",1223.75
"1704","5180016",344.49
"1705","0232150",1729
"1706","0655728",88.58
"1707","1832768",734.91
"1708","3016000",3645.01
"1709","4022300",1683.07
"1710","4260384",1286.09
"1711","4850742",278.87
"1712","4841475",583.99
"1713","5413468",1243.44
"1714","0910660",85.3
"1715","4213336",370.73
"1716","5507315",954.72
"1717","0436440",4120.73
"1718","0443570",4166.67
"1719","0460770",2358.92
"1720","0562900",249.34
"1721","0625300",360.89
"1722","0613854",147.64
"1723","0684928",5009.84
"1724","0670798",-45.93
"1725","0863375",4625.98
"1726","0927390",744.75
"1727","1042480",42.65
"1728","1274562",32.81
"1729","1228925",29.53
"1730","1263435",29.53
"1731","0500820",341.21
"1732","1702050",908.79
"1733","1705729",790.68
"1734","1886156",744.75
"1735","1821034",990.81
"1736","1840536",659.45
"1737","2049250",1469.82
"1738","2009300",1476.38
"1739","2258920",16.4
"1740","2248890",242.78
"1741","2578410",68.9
"1742","2669120",1072.83
"1743","2614020",633.2
"1744","2846680",295.28
"1745","2940808",866.14
"1746","3058675",3572.83
"1747","3020725",6318.9
"1748","3466615",78.74
"1749","3450010",45.93
"1750","3585230",6538.71
"1751","3553485",5403.54
"1752","3629476",387.14
"1753","3658409",88.58
"1754","3680885",19.69
"1755","3651484",410.1
"1756","3726560",1322.18
"1757","3837020",1574.8
"1758","3958156",675.85
"1759","3962404",843.18
"1760","4080912",990.81
"1761","0640998",6916.01
"1762","4275664",528.22
"1763","4260496",1522.31
"1764","4278624",419.95
"1765","4286744",295.28
"1766","4220604",1112.2
"1767","4260432",1469.82
"1768","4516675",42.65
"1769","4671440",1013.78
"1770","4850322",187.01
"1771","4834105",557.74
"1772","4858952",9.84
"1773","5022300",577.43
"1774","5148450",331.36
"1775","5171072",1551.84
"1776","5178264",2536.09
"1777","0856695",4015.75
"1778","5378050",1240.16
"1779","5307450",26.25
"1780","5533825",846.46
"1781","1246540",59.06
"1782","1719746",718.5
"1783","1806598",705.38
"1784","2868200",127.95
"1785","2807620",295.28
"1786","3046150",5249.34
"1787","3231300",4396.33
"1788","3478410",164.04
"1789","3775880",721.78
"1790","4000300",2847.77
"1791","4240948",1259.84
"1792","4212973",177.17
"1793","4782440",485.56
"1794","4808830",278.87
"1795","4814872",2093.18
"1796","5555650",813.65
"1797","0411500",4950.79
"1798","0659290",239.5
"1799","1875860",784.12
"1800","2051550",1414.04
"1801","3058310",4140.42
"1802","3531190",4543.96
"1803","4247880",1509.19
"1804","4631196",1289.37
"1805","1246520",39.37
"1806","2527130",6.56
"1807","3404600",26.25
"1808","4780500",1286.09
"1809","0145208",623.36
"1810","0285280",1325.46
"1811","0254260",291.99
"1812","0454190",2687.01
"1813","0526260",377.3
"1814","0570070",219.82
"1815","0656798",98.43
"1816","0686489",380.58
"1817","0477367",3290.68
"1818","0614232",59.06
"1819","0616644",2096.46
"1820","0801915",3694.23
"1821","0869480",5433.07
"1822","0941714",672.57
"1823","1263425",29.53
"1824","1276290",36.09
"1825","1277075",29.53
"1826","1373760",187.01
"1827","1751544",767.72
"1828","1815616",846.46
"1829","1808524",879.27
"1830","1868076",774.28
"1831","1902035",977.69
"1832","2143030",488.85
"1833","2249800",16.4
"1834","0660705",2483.6
"1835","0520800",547.9
"1836","2446150",393.7
"1837","2470175",606.96
"1838","2740814",902.23
"1839","2820220",157.48
"1840","2970342",803.81
"1841","2980008",685.7
"1842","3081250",6085.96
"1843","3060850",4061.68
"1844","3140535",1975.07
"1845","3115675",1236.88
"1846","3444100",78.74
"1847","3511310",7401.57
"1848","3582800",4274.93
"1849","3656212",475.72
"1850","3678476",652.89
"1851","3644358",1243.44
"1852","3819060",2024.28
"1853","3914100",1187.66
"1854","3985344",626.64
"1855","3947950",846.46
"1856","4022100",2398.29
"1857","4063950",954.72
"1858","4124300",0
"1859","4169400",4324.15
"1860","4282320",403.54
"1861","4221792",702.1
"1862","4279496",1210.63
"1863","4220752",1102.36
"1864","4200372",1220.47
"1865","4286936",1371.39
"1866","4617215",3480.97
"1867","4607140",2007.87
"1868","4635900",2395.01
"1869","4832910",295.28
"1870","4853934",75.46
"1871","4864316",242.78
"1872","4844075",269.03
"1873","4812982",593.83
"1874","0650146",803.81
"1875","5044725",1099.08
"1876","5103656",2185.04
"1877","0864870",6568.24
"1878","5481484",1758.53
"1879","5467204",741.47
"1880","5571050",990.81
"1881","0944660",751.31
"1882","1725245",511.81
"1883","1880288",961.29
"1884","2080500",2532.81
"1885","2534620",990.81
"1886","2856920",275.59
"1887","3455500",593.83
"1888","3529540",4215.88
"1889","3761950",16.4
"1890","3702240",400.26
"1891","4237024",889.11
"1892","4242640",1204.07
"1893","4805690",190.29
"1894","5125136",1824.15
"1895","5564700",836.61
"1896","5508560",931.76
"1897","0987455",695.54
"1898","2455000",1889.76
"1899","3601572",626.64
"1900","4660540",1666.67
"1901","4669420",1984.91
"1902","4837390",278.87
"1903","5167704",2319.55
"1904","3068425",8599.08
"1905","3716084",32.81
